Order ID,Order Date,Ship Date,Customer Name,City,State,Category,Product Name,Sales,Quantity,Profit,Shipping Days,Year,Month,Profit Margin,Status
CA-2014-140963,2014-06-11,2014-06-14,Michelle Tran,Los Angeles,California,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,17.4975,3,2014,6,6.25,Profit
CA-2013-169166,2013-05-10,2013-05-15,Sonia Sunley,Seattle,Washington,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,13.1572,5,2013,5,13.999999999999998,Profit
CA-2013-126158,2013-07-26,2013-08-01,Sanjit Chand,Costa Mesa,California,Binders,Clear Mylar Reinforcing Strips,119.616,8,40.3704,6,2013,7,33.75,Profit
CA-2013-126158,2013-07-26,2013-08-01,Sanjit Chand,Costa Mesa,California,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,81.8432,6,2013,7,32.0,Profit
CA-2013-126158,2013-07-26,2013-08-01,Sanjit Chand,Costa Mesa,California,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,18.1176,6,2013,7,7.5,Profit
CA-2013-126158,2013-07-26,2013-08-01,Sanjit Chand,Costa Mesa,California,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,22.869,6,2013,7,33.0,Profit
US-2013-105578,2013-05-31,2013-06-05,Maribeth Yedwab,Parker,Colorado,Binders,Vinyl Sectional Post Binders,22.62,2,-15.08,5,2013,5,-66.66666666666666,Loss
US-2013-105578,2013-05-31,2013-06-05,Maribeth Yedwab,Parker,Colorado,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,-11.9616,5,2013,5,-80.0,Loss
US-2013-105578,2013-05-31,2013-06-05,Maribeth Yedwab,Parker,Colorado,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,50.098,5,2013,5,6.25,Profit
US-2013-105578,2013-05-31,2013-06-05,Maribeth Yedwab,Parker,Colorado,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,-1.9008,5,2013,5,-80.0,Loss
US-2013-105578,2013-05-31,2013-06-05,Maribeth Yedwab,Parker,Colorado,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,11.8871,5,2013,5,36.25,Profit
CA-2014-163405,2014-12-22,2014-12-26,Bradley Nguyen,Los Angeles,California,Art,Newell 327,6.63,3,1.7901,4,2014,12,27.0,Profit
CA-2014-163405,2014-12-22,2014-12-26,Bradley Nguyen,Los Angeles,California,Art,Newell 317,5.88,2,1.7052,4,2014,12,29.000000000000004,Profit
CA-2014-127432,2014-01-23,2014-01-28,Alan Dominguez,Great Falls,Montana,Copiers,Canon Image Class D660 Copier,2999.95,5,1379.977,5,2014,1,46.00000000000001,Profit
CA-2014-127432,2014-01-23,2014-01-28,Alan Dominguez,Great Falls,Montana,Storage,Advantus Rolling Storage Box,51.45,3,13.8915,5,2014,1,27.0,Profit
CA-2014-127432,2014-01-23,2014-01-28,Alan Dominguez,Great Falls,Montana,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,5.382,5,2014,1,44.99999999999999,Profit
CA-2014-127432,2014-01-23,2014-01-28,Alan Dominguez,Great Falls,Montana,Storage,Tennsco Single-Tier Lockers,1126.02,3,56.301,5,2014,1,5.0,Profit
US-2013-139486,2013-05-22,2013-05-24,Logan Haushalter,Los Angeles,California,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,-12.4146,2,2013,5,-22.5,Loss
US-2013-139486,2013-05-22,2013-05-24,Logan Haushalter,Los Angeles,California,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,27.1666,2,2013,5,41.0,Profit
CA-2012-102848,2012-11-07,2012-11-09,Karen Bern,Los Angeles,California,Chairs,Safco Contoured Stacking Chairs,190.72,1,11.92,2,2012,11,6.25,Profit
US-2014-129441,2014-09-08,2014-09-12,Jasper Cacioppo,Los Angeles,California,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,2.397,4,2014,9,5.0,Profit
CA-2013-126613,2013-07-11,2013-07-17,Allen Armold,Mesa,Arizona,Storage,Sterilite Officeware Hinged File Box,16.768,2,1.4672,6,2013,7,8.75,Profit
CA-2013-136924,2013-07-15,2013-07-18,Erin Smith,Tucson,Arizona,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,38.0864,3,2013,7,10.0,Profit
CA-2013-136406,2013-04-16,2013-04-18,Bill Donatelli,San Francisco,California,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.0,2,2013,4,0.0,No Profit No Loss
CA-2014-100650,2014-06-30,2014-07-04,Dean Katz,Anaheim,California,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,310.9872,4,2014,6,24.0,Profit
CA-2013-113243,2013-06-11,2013-06-16,Olvera Toch,Los Angeles,California,Labels,Avery 473,20.7,2,9.936,5,2013,6,48.00000000000001,Profit
CA-2013-113243,2013-06-11,2013-06-16,Olvera Toch,Los Angeles,California,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,4,-217.048,5,2013,6,-16.25,Loss
CA-2013-113243,2013-06-11,2013-06-16,Olvera Toch,Los Angeles,California,Paper,Xerox 226,32.4,5,15.552,5,2013,6,48.0,Profit
CA-2014-118731,2014-11-21,2014-11-23,Liz Pelletier,San Francisco,California,Furnishings,Coloredge Poster Frame,42.6,3,16.614,2,2014,11,39.0,Profit
CA-2014-118731,2014-11-21,2014-11-23,Liz Pelletier,San Francisco,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,27.3182,2,2014,11,32.5,Profit
CA-2012-130736,2012-12-07,2012-12-09,Jeremy Farry,Seattle,Washington,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,2,2012,12,0.0,No Profit No Loss
CA-2012-130736,2012-12-07,2012-12-09,Jeremy Farry,Seattle,Washington,Labels,Avery 509,2.61,1,1.2006,2,2012,12,46.0,Profit
CA-2014-137099,2014-12-08,2014-12-11,Frank Preis,Los Angeles,California,Phones,Cisco SPA301,374.376,3,46.797,3,2014,12,12.5,Profit
CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,Seattle,Washington,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,45.0016,7,2014,10,49.0,Profit
CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,Seattle,Washington,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,27.3672,7,2014,10,33.75,Profit
CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,Seattle,Washington,Paper,Xerox 222,19.44,3,9.3312,7,2014,10,48.00000000000001,Profit
CA-2014-156951,2014-10-02,2014-10-09,Ellis Ballard,Seattle,Washington,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.0,7,2014,10,0.0,No Profit No Loss
CA-2013-127250,2013-11-04,2013-11-08,Sarah Foster,Marysville,Washington,Art,Newell 332,8.82,3,2.3814,4,2013,11,27.0,Profit
CA-2012-149713,2012-09-18,2012-09-22,Trudy Glocke,Long Beach,California,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,78.7528,4,2012,9,48.99999999999999,Profit
CA-2012-149713,2012-09-18,2012-09-22,Trudy Glocke,Long Beach,California,Paper,Rediform S.O.S. Phone Message Books,19.92,4,9.7608,4,2012,9,48.99999999999999,Profit
CA-2012-149713,2012-09-18,2012-09-22,Trudy Glocke,Long Beach,California,Supplies,Acme Value Line Scissors,7.3,2,2.19,4,2012,9,30.0,Profit
CA-2012-132906,2012-09-10,2012-09-14,Charles Crestani,Los Angeles,California,Supplies,Martin-Yale Premier Letter Opener,51.52,4,1.5456,4,2012,9,3.0,Profit
CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,Denver,Colorado,Phones,GE 30524EE4,470.376,3,52.9173,4,2014,12,11.25,Profit
CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,Denver,Colorado,Phones,AT&T SB67148 SynJ,105.584,2,9.2386,4,2014,12,8.75,Profit
CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,Denver,Colorado,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,3.5046,4,2014,12,11.249999999999998,Profit
CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,Denver,Colorado,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,-4.7481,4,2014,12,-70.0,Loss
CA-2014-145233,2014-12-02,2014-12-06,Dianna Vittorini,Denver,Colorado,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,30.4776,4,2014,12,7.5,Profit
US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,Salem,Oregon,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,-20.1362,4,2013,3,-23.749999999999996,Loss
US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,Salem,Oregon,Paper,Xerox 225,20.736,4,7.2576,4,2013,3,35.0,Profit
US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,Salem,Oregon,Binders,Clear Mylar Reinforcing Strips,16.821,3,-12.8961,4,2013,3,-76.66666666666666,Loss
US-2013-156986,2013-03-21,2013-03-25,Zuschuss Carroll,Salem,Oregon,Paper,Xerox 1894,10.368,2,3.6288,4,2013,3,35.0,Profit
CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,San Diego,California,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,22.0748,7,2011,8,28.999999999999996,Profit
CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,San Diego,California,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,434.9913,7,2011,8,36.25,Profit
CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,San Diego,California,Phones,AT&T 1070 Corded Phone,445.96,5,55.745,7,2011,8,12.5,Profit
CA-2011-131450,2011-08-08,2011-08-15,Lena Radford,San Diego,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.7728,7,2011,8,28.000000000000004,Profit
CA-2014-153787,2014-05-20,2014-05-24,Annie Thurman,Seattle,Washington,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,28.1764,4,2014,5,29.000000000000004,Profit
CA-2014-133431,2014-12-18,2014-12-22,Logan Currie,San Francisco,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,5.1435,4,2014,12,33.75,Profit
CA-2014-133431,2014-12-18,2014-12-22,Logan Currie,San Francisco,California,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,6.0858,4,2014,12,46.0,Profit
US-2013-135720,2013-12-12,2013-12-14,Fred McMath,Aurora,Colorado,Storage,Tennsco Regal Shelving Units,243.384,3,-51.7191,2,2013,12,-21.25,Loss
US-2013-135720,2013-12-12,2013-12-14,Fred McMath,Aurora,Colorado,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,29.95,2,2013,12,25.0,Profit
US-2013-135720,2013-12-12,2013-12-14,Fred McMath,Aurora,Colorado,Phones,Jabra SPEAK 410,300.768,4,30.0768,2,2013,12,10.0,Profit
US-2013-123470,2013-08-16,2013-08-22,Max Engle,Aurora,Colorado,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,-13.8468,6,2013,8,-73.33333333333333,Loss
US-2013-123470,2013-08-16,2013-08-22,Max Engle,Aurora,Colorado,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,12.2328,6,2013,8,10.0,Profit
CA-2013-115917,2013-05-21,2013-05-26,Rick Bensley,Vallejo,California,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,272.792,5,2013,5,25.999999999999996,Profit
CA-2013-115917,2013-05-21,2013-05-26,Rick Bensley,Vallejo,California,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,5.0128,5,2013,5,32.5,Profit
CA-2014-167913,2014-07-31,2014-08-04,John Lee,Mission Viejo,California,Storage,Economy Rollaway Files,330.4,2,85.904,4,2014,7,26.0,Profit
CA-2014-167913,2014-07-31,2014-08-04,John Lee,Mission Viejo,California,Labels,Avery 480,26.25,7,12.6,4,2014,7,48.0,Profit
CA-2013-103947,2013-04-02,2013-04-09,Barry Blumstein,Sierra Vista,Arizona,Fasteners,Staples,31.56,5,9.8625,7,2013,4,31.250000000000007,Profit
CA-2013-103947,2013-04-02,2013-04-09,Barry Blumstein,Sierra Vista,Arizona,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,3.0144,7,2013,4,10.0,Profit
CA-2013-160745,2013-12-12,2013-12-17,Anthony Rawles,Vancouver,Washington,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.068,5,2013,12,41.0,Profit
CA-2013-160745,2013-12-12,2013-12-17,Anthony Rawles,Vancouver,Washington,Phones,AT&T TR1909W,302.376,3,22.6782,5,2013,12,7.500000000000001,Profit
CA-2013-160745,2013-12-12,2013-12-17,Anthony Rawles,Vancouver,Washington,Accessories,First Data FD10 PIN Pad,316.0,4,31.6,5,2013,12,10.0,Profit
CA-2012-131534,2012-03-28,2012-04-02,Alan Barnes,Los Angeles,California,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,24.936,5,2012,3,15.0,Profit
CA-2012-131534,2012-03-28,2012-04-02,Alan Barnes,Los Angeles,California,Paper,Xerox 1977,33.4,5,16.032,5,2012,3,48.00000000000001,Profit
CA-2013-163755,2013-11-05,2013-11-09,Alejandro Savely,Seattle,Washington,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,35.6796,4,2013,11,17.0,Profit
CA-2012-142027,2012-04-09,2012-04-14,Jay Kimmel,Long Beach,California,Tables,Laminate Occasional Tables,369.912,3,-13.8717,5,2012,4,-3.7500000000000004,Loss
CA-2011-153150,2011-07-01,2011-07-06,Dorris liebe,Seattle,Washington,Binders,Cardinal Holdit Business Card Pockets,19.92,5,6.972,5,2011,7,35.0,Profit
CA-2011-104472,2011-06-02,2011-06-07,Christine Kargatis,Orem,Utah,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,19.4376,5,2011,6,32.5,Profit
CA-2011-104472,2011-06-02,2011-06-07,Christine Kargatis,Orem,Utah,Furnishings,Aluminum Document Frame,73.32,6,21.996,5,2011,6,30.0,Profit
CA-2013-112942,2013-02-13,2013-02-18,Ross DeVincentis,Los Angeles,California,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41,5,2013,2,50.0,Profit
CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,Seattle,Washington,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.7176,4,2014,1,3.9999999999999996,Profit
CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,Seattle,Washington,Accessories,Logitech Illuminated - Keyboard,179.97,3,86.3856,4,2014,1,48.0,Profit
CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,Seattle,Washington,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,33.6474,4,2014,1,33.75,Profit
CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,Seattle,Washington,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,9.4284,4,2014,1,33.75,Profit
CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,Seattle,Washington,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,18.6956,4,2014,1,21.999999999999996,Profit
CA-2014-131954,2014-01-22,2014-01-26,Darrin Sayre,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.552,4,2014,1,35.0,Profit
CA-2011-132500,2011-09-08,2011-09-12,Gary Zandusky,San Francisco,California,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,8.4966,4,2011,9,17.000000000000004,Profit
CA-2011-124429,2011-05-27,2011-05-27,Maya Herman,San Diego,California,Tables,KI Conference Tables,567.12,10,-28.356,0,2011,5,-5.0,Loss
CA-2011-124429,2011-05-27,2011-05-27,Maya Herman,San Diego,California,Storage,Fellowes Officeware Wire Shelving,359.32,4,7.1864,0,2011,5,2.0,Profit
CA-2013-110499,2013-04-08,2013-04-10,Yoseph Carroll,San Francisco,California,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,374.9925,2,2013,4,31.25,Profit
CA-2012-135272,2012-12-07,2012-12-12,Melanie Seite,Los Angeles,California,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,28.7712,5,2012,12,36.0,Profit
CA-2012-112319,2012-08-31,2012-09-05,Andrew Roberts,Los Angeles,California,Paper,Xerox 226,58.32,9,27.9936,5,2012,8,48.0,Profit
CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,San Francisco,California,Chairs,Hon GuestStacker Chair,544.008,3,40.8006,2,2012,8,7.5,Profit
CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,San Francisco,California,Paper,Xerox 191,59.94,3,28.1718,2,2012,8,47.0,Profit
CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,San Francisco,California,Paper,Xerox 1974,23.92,4,11.7208,2,2012,8,49.0,Profit
CA-2012-144267,2012-08-21,2012-08-23,Nick Zandusky,San Francisco,California,Paper,Xerox 1927,4.28,1,1.926,2,2012,8,44.99999999999999,Profit
CA-2014-129567,2014-03-18,2014-03-22,Clay Ludtke,Lancaster,California,Binders,Heavy-Duty E-Z-D Binders,17.456,2,5.8914,4,2014,3,33.75,Profit
CA-2012-154620,2012-12-12,2012-12-16,Liz Thompson,Lancaster,California,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,34.8928,4,2012,12,10.0,Profit
CA-2011-156433,2011-09-20,2011-09-26,Erica Smith,San Francisco,California,Labels,Avery 499,9.96,2,4.5816,6,2011,9,46.0,Profit
CA-2011-156433,2011-09-20,2011-09-26,Erica Smith,San Francisco,California,Paper,"Wirebound Message Book, 4 per Page",21.72,4,10.6428,6,2011,9,49.0,Profit
CA-2012-101910,2012-11-27,2012-12-03,Carlos Daly,Lake Elsinore,California,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,17.745,6,2012,11,6.25,Profit
CA-2014-105809,2014-02-21,2014-02-24,Helen Wasserman,San Diego,California,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,7.3359,3,2014,2,32.99999999999999,Profit
CA-2014-105809,2014-02-21,2014-02-24,Helen Wasserman,San Diego,California,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,18.8972,3,2014,2,8.75,Profit
CA-2014-135783,2014-04-23,2014-04-25,Gary McGarr,San Francisco,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.2152,2,2014,4,34.0,Profit
CA-2011-134313,2011-11-01,2011-11-07,Russell Applegate,Denver,Colorado,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,4.3176,6,2011,11,10.0,Profit
CA-2011-134313,2011-11-01,2011-11-07,Russell Applegate,Denver,Colorado,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,4,247.996,6,2011,11,12.5,Profit
CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,Edmonds,Washington,Art,Newell 32,11.52,4,3.2256,2,2011,10,28.000000000000004,Profit
CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,Edmonds,Washington,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,311.652,2,2011,10,24.0,Profit
CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,Edmonds,Washington,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,62.0368,2,2011,10,29.000000000000004,Profit
CA-2011-151995,2011-10-13,2011-10-15,Zuschuss Carroll,Edmonds,Washington,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,2.578,2,2011,10,10.0,Profit
CA-2014-143686,2014-05-15,2014-05-15,Pauline Johnson,Santa Ana,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.2152,0,2014,5,34.0,Profit
CA-2014-143686,2014-05-15,2014-05-15,Pauline Johnson,Santa Ana,California,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,601.9699,0,2014,5,43.0,Profit
US-2011-102071,2011-05-09,2011-05-15,Patrick Gardner,San Francisco,California,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,4.068,6,2011,5,6.0,Profit
US-2011-102071,2011-05-09,2011-05-15,Patrick Gardner,San Francisco,California,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,40.3128,6,2011,5,24.000000000000004,Profit
CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,Los Angeles,California,Binders,Fellowes Binding Cases,37.44,4,11.7,2,2013,11,31.25,Profit
CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,Los Angeles,California,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,8.7672,2,2013,11,32.50000000000001,Profit
CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,Los Angeles,California,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,3.2944,2,2013,11,29.000000000000004,Profit
CA-2013-161669,2013-11-08,2013-11-10,Eudokia Martin,Los Angeles,California,Labels,Avery 486,14.62,2,6.8714,2,2013,11,47.0,Profit
CA-2013-152534,2013-06-21,2013-06-26,Dave Poirier,Salinas,California,Art,DIXON Oriole Pencils,5.16,2,1.3416,5,2013,6,25.999999999999996,Profit
CA-2013-152534,2013-06-21,2013-06-26,Dave Poirier,Salinas,California,Paper,Xerox 202,38.88,6,18.6624,5,2013,6,48.00000000000001,Profit
CA-2011-133851,2011-06-09,2011-06-16,Chuck Magee,San Francisco,California,Supplies,Staples,7.36,2,0.1472,7,2011,6,2.0,Profit
CA-2011-133851,2011-06-09,2011-06-16,Chuck Magee,San Francisco,California,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,10.626,7,2011,6,46.0,Profit
US-2014-123463,2014-12-24,2014-12-24,Gary Zandusky,San Francisco,California,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,5.9312,0,2014,12,43.99999999999999,Profit
CA-2012-143602,2012-04-25,2012-04-28,Jill Stevenson,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,13.944,3,4.5318,3,2012,4,32.49999999999999,Profit
CA-2014-115364,2014-06-27,2014-07-03,Olvera Toch,San Diego,California,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,1.6752,6,2014,6,2.0,Profit
CA-2011-104976,2011-12-09,2011-12-16,Cyma Kinney,San Francisco,California,Paper,Xerox 1987,34.68,6,16.9932,7,2011,12,49.00000000000001,Profit
CA-2013-105494,2013-11-11,2013-11-13,Pamela Coakley,San Francisco,California,Storage,File Shuttle I and Handi-File,155.82,7,42.0714,2,2013,11,27.0,Profit
CA-2013-105494,2013-11-11,2013-11-13,Pamela Coakley,San Francisco,California,Binders,Binding Machine Supplies,70.008,3,24.5028,2,2013,11,35.0,Profit
CA-2013-130477,2013-04-09,2013-04-13,Logan Currie,Los Angeles,California,Paper,Xerox 1923,20.04,3,9.6192,4,2013,4,48.0,Profit
CA-2013-130477,2013-04-09,2013-04-13,Logan Currie,Los Angeles,California,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,2.5984,4,2013,4,4.0,Profit
CA-2013-130477,2013-04-09,2013-04-13,Logan Currie,Los Angeles,California,Paper,Xerox 1931,12.96,2,6.2208,4,2013,4,47.99999999999999,Profit
US-2014-111745,2014-11-06,2014-11-07,Ruben Ausman,Farmington,New Mexico,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,54.3966,1,2014,11,34.0,Profit
